enrollment_id,navigate,access,problem,page_close,video,discussion,wiki,server,browser
187033,1.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0
187034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187038,3.0,3.0,0.0,1.0,1.0,1.0,0.0,6.0,3.0
187040,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
187043,19.0,8.0,0.0,2.0,0.0,0.0,1.0,28.0,2.0
187045,5.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0
187046,22.0,8.0,0.0,4.0,1.0,5.0,4.0,39.0,5.0
187051,5.0,8.0,0.0,3.0,1.0,0.0,1.0,14.0,4.0
187052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187056,1.0,9.0,0.0,6.0,5.0,0.0,0.0,10.0,11.0
187057,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
187065,1.0,21.0,0.0,10.0,6.0,0.0,0.0,20.0,18.0
187069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187071,3.0,3.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0
187077,11.0,19.0,0.0,1.0,0.0,0.0,0.0,30.0,1.0
187080,16.0,17.0,4.0,2.0,7.0,0.0,3.0,36.0,13.0
187083,1.0,4.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0
187084,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
187085,2.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0
187086,1.0,4.0,0.0,3.0,3.0,0.0,0.0,5.0,6.0
187087,8.0,4.0,0.0,1.0,1.0,4.0,1.0,17.0,2.0
187089,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
187091,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
187092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187095,2.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0
187104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187109,3.0,6.0,0.0,3.0,2.0,0.0,0.0,9.0,5.0
187112,4.0,3.0,0.0,2.0,2.0,3.0,1.0,11.0,4.0
187113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187121,6.0,7.0,0.0,2.0,1.0,0.0,0.0,12.0,4.0
187124,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
187127,1.0,6.0,0.0,4.0,3.0,0.0,0.0,7.0,7.0
187128,4.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0
187129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187132,3.0,9.0,0.0,5.0,4.0,0.0,0.0,12.0,9.0
187133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187136,2.0,10.0,0.0,7.0,4.0,10.0,0.0,21.0,12.0
187140,4.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0
187141,11.0,19.0,0.0,14.0,12.0,0.0,0.0,30.0,26.0
187144,2.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0
187145,1.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,5.0
187148,2.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
187149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187153,3.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0
187157,3.0,4.0,0.0,3.0,1.0,14.0,0.0,21.0,4.0
187161,3.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
187163,2.0,7.0,0.0,5.0,4.0,1.0,0.0,10.0,9.0
187165,2.0,3.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0
187167,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187169,6.0,16.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0
187175,2.0,5.0,0.0,1.0,2.0,0.0,0.0,6.0,4.0
187178,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
187179,4.0,11.0,0.0,1.0,1.0,4.0,0.0,19.0,2.0
187180,5.0,4.0,0.0,2.0,3.0,0.0,0.0,8.0,6.0
187183,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
187184,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
187187,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187190,3.0,5.0,0.0,2.0,1.0,0.0,0.0,8.0,3.0
187192,4.0,6.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0
187195,1.0,13.0,0.0,11.0,10.0,0.0,0.0,14.0,21.0
187196,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187197,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
187201,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
187204,6.0,3.0,0.0,1.0,2.0,3.0,1.0,12.0,4.0
187206,5.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0
187213,4.0,6.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0
187216,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0
187225,13.0,2.0,0.0,1.0,1.0,8.0,0.0,23.0,2.0
187226,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187227,3.0,2.0,0.0,2.0,2.0,1.0,0.0,6.0,4.0
187228,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187232,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
187234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187236,4.0,8.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0
187238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187246,1.0,3.0,0.0,1.0,0.0,5.0,0.0,9.0,1.0
187249,1.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
187250,7.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0
187251,4.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0
187253,1.0,6.0,26.0,1.0,3.0,0.0,0.0,3.0,34.0
187254,5.0,9.0,0.0,5.0,2.0,0.0,1.0,15.0,7.0
187255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187261,5.0,6.0,0.0,2.0,2.0,3.0,1.0,13.0,6.0
187262,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187272,5.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0
187276,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187280,4.0,4.0,0.0,2.0,1.0,1.0,1.0,10.0,3.0
187287,4.0,3.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0
187289,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187291,2.0,9.0,0.0,7.0,5.0,15.0,0.0,26.0,12.0
187294,2.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,5.0
187301,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187304,3.0,12.0,0.0,11.0,11.0,0.0,0.0,15.0,22.0
187305,5.0,6.0,0.0,4.0,3.0,0.0,0.0,11.0,7.0
187306,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187307,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
187308,4.0,5.0,0.0,3.0,2.0,0.0,0.0,9.0,5.0
187311,5.0,6.0,0.0,2.0,2.0,0.0,0.0,9.0,6.0
187313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187314,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187321,1.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0
187323,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187325,2.0,2.0,0.0,1.0,1.0,3.0,0.0,7.0,2.0
187332,4.0,6.0,8.0,3.0,2.0,0.0,0.0,9.0,14.0
187333,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187339,3.0,4.0,0.0,2.0,1.0,0.0,0.0,7.0,3.0
187343,5.0,3.0,18.0,1.0,1.0,6.0,0.0,13.0,21.0
187352,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187353,2.0,15.0,3.0,2.0,11.0,0.0,0.0,6.0,27.0
187354,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
187358,7.0,1.0,0.0,1.0,1.0,4.0,0.0,12.0,2.0
187359,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
187364,6.0,13.0,3.0,6.0,5.0,2.0,3.0,20.0,18.0
187370,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187376,4.0,16.0,6.0,3.0,4.0,0.0,1.0,11.0,23.0
187377,5.0,3.0,2.0,1.0,1.0,0.0,1.0,8.0,5.0
187378,14.0,8.0,0.0,4.0,0.0,17.0,2.0,40.0,5.0
187385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187394,2.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0,7.0
187396,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
187397,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187398,2.0,18.0,0.0,14.0,13.0,0.0,0.0,20.0,27.0
187399,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187403,2.0,10.0,0.0,3.0,1.0,0.0,0.0,10.0,6.0
187405,2.0,3.0,0.0,2.0,2.0,0.0,1.0,6.0,4.0
187407,4.0,2.0,0.0,1.0,0.0,3.0,0.0,9.0,1.0
187410,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
187415,4.0,5.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0
187417,3.0,12.0,0.0,8.0,2.0,0.0,0.0,13.0,12.0
187425,6.0,14.0,1.0,0.0,2.0,0.0,0.0,17.0,6.0
187427,6.0,2.0,0.0,1.0,1.0,6.0,1.0,15.0,2.0
187429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187430,23.0,44.0,1.0,12.0,6.0,21.0,3.0,65.0,45.0
187431,10.0,16.0,0.0,5.0,5.0,1.0,1.0,23.0,15.0
187435,5.0,6.0,0.0,2.0,3.0,0.0,0.0,8.0,8.0
187438,2.0,11.0,15.0,3.0,3.0,0.0,0.0,9.0,25.0
187440,4.0,5.0,0.0,3.0,2.0,0.0,0.0,9.0,5.0
187441,1.0,11.0,30.0,2.0,5.0,0.0,0.0,9.0,40.0
187446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187449,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187452,5.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0
187454,4.0,5.0,0.0,3.0,1.0,1.0,1.0,11.0,4.0
187456,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
187460,8.0,2.0,0.0,1.0,1.0,3.0,0.0,13.0,2.0
187471,8.0,12.0,16.0,4.0,3.0,3.0,1.0,22.0,25.0
187472,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
187473,3.0,2.0,0.0,0.0,1.0,4.0,0.0,9.0,1.0
187474,7.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0
187475,5.0,6.0,0.0,2.0,2.0,4.0,1.0,14.0,6.0
187476,8.0,10.0,0.0,5.0,1.0,1.0,0.0,19.0,6.0
187478,5.0,25.0,4.0,17.0,3.0,6.0,0.0,33.0,27.0
187479,6.0,15.0,0.0,5.0,2.0,1.0,1.0,15.0,15.0
187490,4.0,10.0,6.0,1.0,3.0,0.0,1.0,8.0,17.0
187495,4.0,6.0,4.0,2.0,1.0,8.0,0.0,17.0,8.0
187496,3.0,8.0,19.0,2.0,3.0,2.0,0.0,10.0,27.0
187497,1.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0
187498,6.0,10.0,0.0,3.0,2.0,0.0,0.0,13.0,8.0
187500,4.0,5.0,0.0,3.0,2.0,0.0,1.0,10.0,5.0
187505,5.0,8.0,14.0,2.0,4.0,3.0,2.0,14.0,24.0
187509,3.0,10.0,4.0,6.0,4.0,0.0,1.0,13.0,15.0
187514,1.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187515,2.0,22.0,0.0,4.0,0.0,1.0,0.0,11.0,18.0
187517,3.0,11.0,2.0,3.0,5.0,9.0,1.0,18.0,16.0
187518,7.0,19.0,13.0,10.0,4.0,0.0,0.0,27.0,26.0
187520,7.0,2.0,0.0,1.0,1.0,2.0,1.0,12.0,2.0
187523,5.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0
187524,3.0,43.0,136.0,1.0,4.0,0.0,0.0,59.0,128.0
187525,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187532,29.0,25.0,4.0,13.0,5.0,14.0,3.0,68.0,25.0
187540,8.0,22.0,64.0,7.0,5.0,7.0,2.0,30.0,85.0
187545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187548,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
187551,6.0,7.0,0.0,2.0,1.0,0.0,2.0,13.0,5.0
187552,3.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0
187555,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
187556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187560,2.0,10.0,0.0,1.0,3.0,1.0,0.0,5.0,12.0
187563,6.0,12.0,16.0,4.0,4.0,0.0,0.0,17.0,25.0
187564,5.0,5.0,0.0,3.0,2.0,3.0,1.0,14.0,5.0
187566,12.0,4.0,0.0,2.0,1.0,3.0,1.0,20.0,3.0
187567,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187568,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187570,5.0,8.0,0.0,4.0,1.0,3.0,1.0,16.0,6.0
187572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187573,2.0,5.0,0.0,2.0,2.0,0.0,0.0,6.0,5.0
187577,3.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0
187579,5.0,7.0,6.0,1.0,2.0,0.0,0.0,7.0,14.0
187580,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187582,5.0,8.0,3.0,1.0,5.0,0.0,0.0,11.0,11.0
187587,8.0,4.0,0.0,1.0,2.0,2.0,3.0,15.0,5.0
187590,8.0,18.0,0.0,6.0,2.0,3.0,3.0,26.0,14.0
187593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187596,4.0,45.0,56.0,8.0,9.0,1.0,0.0,31.0,92.0
187597,3.0,4.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0
187598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187600,3.0,21.0,0.0,7.0,18.0,0.0,0.0,12.0,37.0
187609,3.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0
187613,5.0,4.0,0.0,2.0,1.0,0.0,0.0,9.0,3.0
187614,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187616,4.0,8.0,0.0,5.0,3.0,0.0,0.0,12.0,8.0
187621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187623,3.0,8.0,0.0,4.0,2.0,0.0,0.0,10.0,7.0
187624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187630,1.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0
187636,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187640,19.0,24.0,0.0,11.0,3.0,2.0,13.0,52.0,20.0
187643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187647,2.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0
187648,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
187651,5.0,7.0,4.0,2.0,1.0,6.0,0.0,15.0,10.0
187656,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
187657,3.0,4.0,0.0,2.0,2.0,0.0,0.0,6.0,5.0
187658,2.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,5.0
187663,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
187665,2.0,9.0,0.0,4.0,3.0,0.0,0.0,11.0,7.0
187669,4.0,7.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0
187671,5.0,10.0,3.0,2.0,3.0,1.0,5.0,15.0,14.0
187679,3.0,7.0,2.0,2.0,0.0,0.0,0.0,9.0,5.0
187680,5.0,14.0,7.0,3.0,2.0,3.0,3.0,16.0,21.0
187681,6.0,2.0,0.0,1.0,1.0,7.0,0.0,15.0,2.0
187683,3.0,8.0,0.0,2.0,2.0,1.0,0.0,8.0,8.0
187686,17.0,28.0,24.0,11.0,8.0,2.0,6.0,45.0,51.0
187690,5.0,6.0,0.0,2.0,2.0,1.0,1.0,11.0,6.0
187691,2.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,6.0
187692,2.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0
187694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187697,5.0,38.0,12.0,10.0,10.0,0.0,0.0,20.0,55.0
187700,1.0,4.0,0.0,1.0,2.0,1.0,0.0,4.0,5.0
187703,12.0,14.0,0.0,2.0,0.0,7.0,1.0,31.0,5.0
187715,3.0,7.0,0.0,4.0,3.0,0.0,0.0,10.0,7.0
187716,2.0,3.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0
187721,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
187727,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187728,3.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
187729,7.0,15.0,10.0,2.0,4.0,7.0,1.0,25.0,21.0
187731,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187732,5.0,7.0,0.0,4.0,2.0,0.0,2.0,14.0,6.0
187733,3.0,6.0,0.0,3.0,2.0,0.0,0.0,9.0,5.0
187734,1.0,6.0,0.0,1.0,3.0,2.0,0.0,5.0,8.0
187736,1.0,3.0,14.0,0.0,1.0,1.0,0.0,5.0,15.0
187737,2.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0
187741,5.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
187742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187744,6.0,7.0,2.0,2.0,2.0,2.0,2.0,14.0,9.0
187749,3.0,9.0,1.0,3.0,2.0,0.0,0.0,8.0,10.0
187750,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
187751,6.0,4.0,0.0,3.0,1.0,1.0,1.0,12.0,4.0
187757,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
187767,1.0,8.0,0.0,5.0,4.0,0.0,0.0,7.0,11.0
187769,4.0,14.0,2.0,5.0,3.0,2.0,0.0,15.0,15.0
187782,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187786,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
187788,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187789,4.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0
187791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187809,3.0,4.0,29.0,1.0,0.0,2.0,0.0,7.0,32.0
187812,3.0,75.0,49.0,13.0,39.0,1.0,0.0,30.0,150.0
187817,4.0,12.0,13.0,6.0,0.0,0.0,0.0,14.0,21.0
187818,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
187819,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187820,7.0,11.0,4.0,6.0,6.0,4.0,1.0,20.0,19.0
187822,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0
187827,7.0,6.0,7.0,3.0,1.0,3.0,1.0,16.0,12.0
187834,13.0,32.0,0.0,18.0,3.0,5.0,1.0,44.0,28.0
187835,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
187836,3.0,8.0,0.0,2.0,1.0,0.0,0.0,8.0,6.0
187842,1.0,7.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0
187843,2.0,10.0,0.0,5.0,3.0,0.0,0.0,10.0,10.0
187850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187852,3.0,23.0,8.0,5.0,5.0,0.0,0.0,12.0,32.0
187853,3.0,2.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0
187859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187866,8.0,7.0,9.0,2.0,4.0,2.0,1.0,17.0,16.0
187868,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187869,1.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,6.0
187870,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187875,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
187876,2.0,5.0,0.0,3.0,3.0,0.0,0.0,6.0,7.0
187877,3.0,7.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0
187878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187883,3.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,6.0
187885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187888,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187892,1.0,11.0,24.0,2.0,3.0,1.0,0.0,10.0,32.0
187893,3.0,5.0,0.0,3.0,2.0,0.0,0.0,8.0,5.0
187894,2.0,6.0,0.0,2.0,2.0,0.0,0.0,5.0,7.0
187897,1.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0
187898,3.0,8.0,0.0,4.0,2.0,0.0,0.0,11.0,6.0
187900,2.0,2.0,0.0,1.0,1.0,8.0,0.0,12.0,2.0
187901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187902,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187905,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0
187907,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
187908,3.0,27.0,5.0,20.0,6.0,0.0,0.0,30.0,31.0
187911,7.0,9.0,1.0,4.0,3.0,3.0,1.0,18.0,10.0
187912,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187915,1.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0
187916,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
187918,5.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0
187919,2.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0
187923,1.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0
187925,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
187927,3.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0
187937,13.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0
187943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187947,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187950,1.0,28.0,0.0,9.0,22.0,0.0,0.0,14.0,46.0
187951,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187955,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
187959,1.0,5.0,0.0,2.0,2.0,0.0,0.0,6.0,4.0
187962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187970,2.0,4.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0
187971,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
187975,6.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0
187978,4.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0,3.0
187980,8.0,10.0,0.0,2.0,3.0,0.0,1.0,12.0,12.0
187981,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0
187983,1.0,5.0,0.0,2.0,1.0,0.0,0.0,6.0,3.0
187985,16.0,7.0,0.0,4.0,1.0,1.0,0.0,24.0,5.0
187986,5.0,9.0,0.0,2.0,0.0,0.0,0.0,14.0,2.0
187988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187989,2.0,5.0,0.0,2.0,1.0,0.0,0.0,7.0,3.0
187992,3.0,10.0,1.0,3.0,2.0,0.0,0.0,8.0,11.0
187993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187995,7.0,2.0,0.0,1.0,1.0,2.0,2.0,13.0,2.0
188000,1.0,5.0,2.0,3.0,2.0,0.0,0.0,5.0,8.0
188001,7.0,6.0,5.0,3.0,1.0,0.0,0.0,13.0,9.0
188004,3.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0
188006,5.0,6.0,4.0,1.0,2.0,0.0,0.0,7.0,11.0
188011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188018,2.0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0
188019,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
188020,7.0,8.0,3.0,5.0,1.0,12.0,4.0,30.0,10.0
188024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188028,5.0,2.0,0.0,1.0,1.0,1.0,1.0,9.0,2.0
188030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188037,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
188038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188049,22.0,25.0,17.0,10.0,8.0,4.0,3.0,43.0,46.0
188051,7.0,11.0,6.0,2.0,3.0,3.0,0.0,13.0,19.0
188052,4.0,10.0,0.0,3.0,4.0,1.0,0.0,10.0,12.0
188054,6.0,10.0,2.0,2.0,3.0,16.0,1.0,26.0,14.0
188058,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
188060,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
